Product ID,Product Name,Description,Price ID,Retail Price
prod_Pk9Chdo6r2QCq8,"Proence Weight Gainers, Mass Gainers","Specifications of Proence Weight Gainers, Mass Gainers (60 No, Unflavored) General Dietary Preference No MSG Brand Proence Flavor Unflavored Usage Timings Pre-workout, Post-workout Quantity 60 No Numb",price_1OueuXJDw3WYrLo5B50pMWGz,11
prod_Pk9CxBUwCHBs69,Discountgod Men's Checkered Casual Shirt,Discountgod Men's Checkered Casual Shirt - Buy Blood Red Discountgod Men's Checkered Casual Shirt For Only Rs. 750 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at,price_1OueuYJDw3WYrLo5N5EZElbV,8
prod_Pk9CGNvYKpyJVi,Silver Streak Men's Printed Casual Denim Shirt,Silver Streak Men's Printed Casual Denim Shirt - Buy Blue Silver Streak Men's Printed Casual Denim Shirt For Only Rs. 1299 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes,price_1OueuZJDw3WYrLo5xr9yUJTj,13
prod_Pk9CEjY4NCiWwq,"Cobra Paris CO6394A1 Analog Watch  - For Men, Boys","Cobra Paris CO6394A1 Analog Watch  - For Men, Boys - Buy Cobra Paris CO6394A1 Analog Watch  - For Men, Boys  CO6394A1 Online at Rs.15195 in India Only at Flipkart.com. - Great Discounts, Only Genuine ",price_1OueuaJDw3WYrLo5Fw0c6y0u,172
prod_Pk9DM6nEER4ruS,TEN TEN Women's Black Knee Length Boots Boots,"TEN TEN Women's Black Knee Length Boots Boots
                         Price: Rs. 1,995
				
			Boots
Boots",price_1OueuaJDw3WYrLo5QTQPlqVu,46
prod_Pk9DKDcnGXiobi,"Aries Gold G 729 S-BK Analog Watch  - For Men, Boys","Aries Gold G 729 S-BK Analog Watch  - For Men, Boys - Buy Aries Gold G 729 S-BK Analog Watch  - For Men, Boys  G 729 S-BK Online at Rs.13099 in India Only at Flipkart.com. - Great Discounts, Only Genu",price_1OueubJDw3WYrLo5bZY8jv0p,125
prod_Pk9DIXux0Ds36c,Carlton Boots,Carlton Boots - Buy Carlton Boots - CLL-3106 only for Rs. 1223 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueucJDw3WYrLo56UMYsNRh,33
prod_Pk9D6dxcHfjC9L,Maserati Time R8851116001 Analog Watch  - For Boys,"Maserati Time R8851116001 Analog Watch  - For Boys - Buy Maserati Time R8851116001 Analog Watch  - For Boys  R8851116001 Online at Rs.24400 in India Only at Flipkart.com. - Great Discounts, Only Genui",price_1OueudJDw3WYrLo5ez09XdVz,221
prod_Pk9Du6ZV6HqbfX,"Vizion 8503B-1RED Cold Light Digital Watch  - For Boys, Girls","Vizion 8503B-1RED Cold Light Digital Watch  - For Boys, Girls
                         Price: Rs. 595
				
			Brand: Vizion,Sports Series watch for Kids,1 year manufacturer warranty,Digital display,Au",price_1OueueJDw3WYrLo5neWJWVZf,11
prod_Pk9DozPXztqtha,"Camerii WM64 Elegance Analog Watch  - For Men, Boys","Camerii WM64 Elegance Analog Watch  - For Men, Boys - Buy Camerii WM64 Elegance Analog Watch  - For Men, Boys  WM64 Online at Rs.449 in India Only at Flipkart.com. - Great Discounts, Only Genuine Prod",price_1OueufJDw3WYrLo5qly2fuYv,11
prod_Pk9Dk3QxViEahY,Reckler Slim Fit Men's Jeans,"Reckler Slim Fit Men's Jeans - Buy Light Blue, Shiny Black Reckler Slim Fit Men's Jeans For Only Rs. 5398 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart",price_1OueufJDw3WYrLo5DRf1pTPL,50
prod_Pk9DGlespfengA,Quechua Arpenaz Novadry Boots,Quechua Arpenaz Novadry Boots - Buy Quechua Arpenaz Novadry Boots - NU-962 only for Rs. 2459 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueugJDw3WYrLo55YxmmSDn,24
prod_Pk9D4tJXy6rgA0,"Colat COLAT_MW20 Sheen Analog Watch  - For Men, Women, Boys, Girls","Colat COLAT_MW20 Sheen Analog Watch  - For Men, Women, Boys, Girls - Buy Colat COLAT_MW20 Sheen Analog Watch  - For Men, Women, Boys, Girls  COLAT_MW20 Online at Rs.849 in India Only at Flipkart.com. ",price_1OueuhJDw3WYrLo52KzqJHlR,37
prod_Pk9Ddvc3zs96sn,Steppings Trendy Boots,Steppings Trendy Boots - Buy Steppings Trendy Boots - XF-04 only for Rs. 719 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueuiJDw3WYrLo5IFBtWPNd,18
prod_Pk9D9JW9ZmbTwv,Rochees RW38 Analog Watch  - For Boys,"Rochees RW38 Analog Watch  - For Boys - Buy Rochees RW38 Analog Watch  - For Boys  RW38 Online at Rs.1202 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Gu",price_1OueujJDw3WYrLo5kRMN146x,14
prod_Pk9DjGKxU8Ztkj,"Rorlig RR-028 Expedition Analog Watch  - For Men, Boys","Rorlig RR-028 Expedition Analog Watch  - For Men, Boys
                         Price: Rs. 399
				
			You will be bombarded with complimenting glances as you walk out wearing this brown/black coloure",price_1OueujJDw3WYrLo5pWAoHkuB,11
prod_Pk9D2QouCsf9Iu,Catwalk Boots,Catwalk Boots - Buy Catwalk Boots - Catwalk-010 only for Rs. 999 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueukJDw3WYrLo5vuSQ6s0u,20
prod_Pk9DYrlb2w8N2a,Magnum Footwear Lifestyle,Magnum Footwear Lifestyle - Buy Magnum Footwear Lifestyle - 758 only for Rs. 2099 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueulJDw3WYrLo5YCv6iO7N,37
prod_Pk9DB7C947iU1q,T STAR UFT-TSW-005-BK-BR Analog Watch  - For Boys,"T STAR UFT-TSW-005-BK-BR Analog Watch  - For Boys
                         Price: Rs. 399
				
			Whether you are on your way to work or travelling abroad with family, lifestyle accessories like watch",price_1OueumJDw3WYrLo55fuooCfw,10
prod_Pk9Dx3mBdJ1FX4,Rialto Boots,Rialto Boots - Buy Rialto Boots - rialto-A1027 only for Rs. 2795 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueunJDw3WYrLo5IvIpo592,31
prod_Pk9DipIOuiQXFf,Kielz Ladies Boots,Kielz Ladies Boots - Buy Kielz Ladies Boots - 6609 only for Rs. 1249 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueuoJDw3WYrLo5sROYhD6v,24
prod_Pk9DJJt63Xjxmy,"Alfajr WY16B Youth Digital Watch  - For Men, Boys","Alfajr WY16B Youth Digital Watch  - For Men, Boys - Buy Alfajr WY16B Youth Digital Watch  - For Men, Boys  WY16B Online at Rs.4995 in India Only at Flipkart.com. Azan Times ( For All Cities Around The",price_1OueuoJDw3WYrLo54KGb4enE,51
prod_Pk9Dm4FeIl5fO7,La Briza Ashley Boots,La Briza Ashley Boots - Buy La Briza Ashley Boots - 5700 only for Rs. 2299 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueupJDw3WYrLo5PqQRHKvc,22
prod_Pk9DnR4ZTWJCDX,"TAG Heuer CAU1116.BA0858 Formula 1 Analog Watch  - For Boys, Men","TAG Heuer CAU1116.BA0858 Formula 1 Analog Watch  - For Boys, Men - Buy TAG Heuer CAU1116.BA0858 Formula 1 Analog Watch  - For Boys, Men  CAU1116.BA0858 Online at Rs.107750 in India Only at Flipkart.co",price_1OueuqJDw3WYrLo5IFaaVYuY,971
prod_Pk9DPWezwUOkwz,Salt N Pepper 13-019 Femme Black Boots Boots,"Salt N Pepper 13-019 Femme Black Boots Boots
                         Price: Rs. 3,146
				
			Let the vivacious diva in you get a new breath of life. wearing Salt N Pepper boots in black colour. styl",price_1OueurJDw3WYrLo50Ae5xl8i,39
prod_Pk9DFm0uo4U6mB,Shuz Touch Boots,Shuz Touch Boots - Buy Shuz Touch Boots - 978-A03 only for Rs. 1270 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueusJDw3WYrLo5xeEdyIYS,15
prod_Pk9D0PsFd7KFmS,Wrangler Skanders Fit Men's Jeans,Wrangler Skanders Fit Men's Jeans - Buy Brushed Black Wrangler Skanders Fit Men's Jeans For Only Rs. 2795 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only at Flipkart,price_1OueutJDw3WYrLo5neNL7ogK,27
prod_Pk9DauvqW2NDtl,Steppings Trendy Boots,"Steppings Trendy Boots
                         Price: Rs. 1,919
				
			Feel on top of the world with this pair of boot by STEPpings. Designed as per the latest trend, this pair will catch every styl",price_1OueutJDw3WYrLo5yhh5AWho,30
prod_Pk9DZf3RSltvs7,Salt N Pepper 14-664 Denny Black Boots Boots,"Salt N Pepper 14-664 Denny Black Boots Boots
                         Price: Rs. 3,221
				
			Let the vivacious diva in you get a new breath of life. wearing Salt N Pepper boots in black color. styli",price_1OueuuJDw3WYrLo5KBbEajv6,40
prod_Pk9Dp7tILzdaPn,"Costa Swiss CS-2001 Analog Watch  - For Boys, Men","Costa Swiss CS-2001 Analog Watch  - For Boys, Men - Buy Costa Swiss CS-2001 Analog Watch  - For Boys, Men  CS-2001 Online at Rs.429 in India Only at Flipkart.com. - Great Discounts, Only Genuine Produ",price_1OueuvJDw3WYrLo50qX7mAhs,12
prod_Pk9DAcZwZMAS2u,Crocs Boots,Crocs Boots - Buy Crocs Boots - 16010 only for Rs. 3995 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueuwJDw3WYrLo5EzKHFeEB,37
prod_Pk9D4QOxbowc01,"Breitling AB011010/BB08 131S Chronomat 44 Analog Watch  - For Boys, Men","Breitling AB011010/BB08 131S Chronomat 44 Analog Watch  - For Boys, Men
                         Price: Rs. 571,230
				
			MODEL

Breitling Chronomat 01 44mm ???Flying Fish??? Black Dial AB011010/BB0",price_1OueuxJDw3WYrLo5Q6JdNCvC,5143
prod_Pk9D1CSkhjFbUs,Lyc White Casual Boots,Lyc White Casual Boots - Buy Lyc White Casual Boots - 2202 only for Rs. 899 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueuxJDw3WYrLo56jDvilfK,12
prod_Pk9D1Rk07n3K39,Myra Comfortable Boots,Myra Comfortable Boots - Buy Myra Comfortable Boots - MS561C only for Rs. 499 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OueuyJDw3WYrLo55v6rxmRs,11
prod_Pk9DJILbADXJRk,"Calibro SW-125 Analog-Digital Watch  - For Men, Boys","Calibro SW-125 Analog-Digital Watch  - For Men, Boys
                         Price: Rs. 699
				
			CALIBRO presents MTG Black Dial Round Watch. This is a fashionable watch from MTG that adds to your",price_1OueuzJDw3WYrLo5XSUxmva9,20
prod_Pk9DN0K1IhhYHa,Get Glamr Designer Uggy Boots,Get Glamr Designer Uggy Boots - Buy Get Glamr Designer Uggy Boots - LTB-U-2 only for Rs. 2799 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouev0JDw3WYrLo51mW9CbSK,33
prod_Pk9DXYdnbLZ1ZX,Kielz Ladies Boots,Kielz Ladies Boots - Buy Kielz Ladies Boots - 1007-27 only for Rs. 899 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouev1JDw3WYrLo5kvO8yox6,22
prod_Pk9DWtyjnqbzzS,Kielz Ladies Boots,Kielz Ladies Boots - Buy Kielz Ladies Boots - 168-17 only for Rs. 999 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouev2JDw3WYrLo5t7vkFgqS,19
prod_Pk9D27fZIP033m,Rochees RW50 Analog Watch  - For Boys,"Rochees RW50 Analog Watch  - For Boys - Buy Rochees RW50 Analog Watch  - For Boys  RW50 Online at Rs.952 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Gua",price_1Ouev2JDw3WYrLo5CrtiLLek,12
prod_Pk9DkHrcSXd0GZ,Kielz Ladies Boots,Kielz Ladies Boots - Buy Kielz Ladies Boots - 778-6A only for Rs. 1299 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouev3JDw3WYrLo514QnQDOR,27
prod_Pk9Di1zVWfF1vk,Salt N Pepper 13-516 Greta Red Boots,Salt N Pepper 13-516 Greta Red Boots - Buy Salt N Pepper 13-516 Greta Red Boots - Greta only for Rs. 2621 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On,price_1Ouev4JDw3WYrLo5TtffL8MF,33
prod_Pk9DREqg546PcU,Fluid DMF-002-GR01 Digital Watch  - For Boys,"Fluid DMF-002-GR01 Digital Watch  - For Boys - Buy Fluid DMF-002-GR01 Digital Watch  - For Boys  DMF-002-GR01 Online at Rs.849 in India Only at Flipkart.com. Plastic Case, Water Resistant, Buckle Clas",price_1Ouev5JDw3WYrLo53oAGVBgq,17
prod_Pk9DPb9weETGmv,Steppings Trendy Boots,"Steppings Trendy Boots
                         Price: Rs. 639
				
			Live it up with this pair of coloured?boots by STEPpings. Experience endless comfort wearing this pair of bellies?,?which is craf",price_1Ouev6JDw3WYrLo5bj0xwX6Q,16
prod_Pk9DOke6teG5Hn,Rialto Boots,Rialto Boots - Buy Rialto Boots - rialto-A1026 only for Rs. 2395 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouev6JDw3WYrLo5pC9zfhBe,31
prod_Pk9Dg37tUi1FBU,"Rorlig RR-030 Essentials Analog Watch  - For Men, Boys","Rorlig RR-030 Essentials Analog Watch  - For Men, Boys
                         Price: Rs. 399
				
			You will be bombarded with complimenting glances as you walk out wearing this black coloured anal",price_1Ouev7JDw3WYrLo5gQQ2ZHBb,11
prod_Pk9D8t0Hr3WtuT,Wrangler Regular Fit Men's Jeans,"Wrangler Regular Fit Men's Jeans
                         Price: Rs. 1,812
				
			A pair of blue 5-pocket low-rise lightly washed jeans, whiskers on the crotch and inner thighs, has a zip fly with a ",price_1Ouev8JDw3WYrLo5fXlQ6xxB,31
prod_Pk9DzxGPPNgOzM,Steppings Trendy Boots,Steppings Trendy Boots - Buy Steppings Trendy Boots - SX815-36A only for Rs. 2274 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1Ouev9JDw3WYrLo5oZviz2PJ,33
prod_Pk9D0vdGYeTfzo,"Disney DW100230 Digital Watch  - For Boys, Girls","Disney DW100230 Digital Watch  - For Boys, Girls - Buy Disney DW100230 Digital Watch  - For Boys, Girls  DW100230 Online at Rs.350 in India Only at Flipkart.com. Contemporary Dial, Buckle Clasp, Multi",price_1OuevAJDw3WYrLo5xmgc3SFv,5
prod_Pk9DTG5i0AHP47,Salt N Pepper 13-167 Marsha Red Boots,Salt N Pepper 13-167 Marsha Red Boots - Buy Salt N Pepper 13-167 Marsha Red Boots - Marsha1 only for Rs. 2771 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cas,price_1OuevAJDw3WYrLo5iQ4pg5oA,35
prod_Pk9DeCX0OKNg6L,"Cartier W6701005 Analog Watch  - For Boys, Men","Cartier W6701005 Analog Watch  - For Boys, Men - Buy Cartier W6701005 Analog Watch  - For Boys, Men  W6701005 Online at Rs.201000 in India Only at Flipkart.com. - Great Discounts, Only Genuine Product",price_1OuevBJDw3WYrLo5UN5M8Dub,1810
prod_Pk9DSJOYM7mMKd,Bruno Manetti Cannelita Boots,Bruno Manetti Cannelita Boots - Buy Bruno Manetti Cannelita Boots - BM-JD-41 only for Rs. 1359 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuevCJDw3WYrLo5d17FxQV2,32
prod_Pk9DhsKZPHtRoT,Stylistry Maxis Shde6603brwoboot3104 Boots,Stylistry Maxis Shde6603brwoboot3104 Boots - Buy Stylistry Maxis Shde6603brwoboot3104 Boots - SHDE6603BRWOBOOT3104 only for Rs. 1599 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guaran,price_1OuevDJDw3WYrLo5WWaolPwQ,21
prod_Pk9DaNkSIi32xV,"Lois Caron LCS-4032 Analog Watch  - For Boys, Men","Lois Caron LCS-4032 Analog Watch  - For Boys, Men - Buy Lois Caron LCS-4032 Analog Watch  - For Boys, Men  LCS-4032 Online at Rs.399 in India Only at Flipkart.com. - Great Discounts, Only Genuine Prod",price_1OuevEJDw3WYrLo5E31AccxY,12
prod_Pk9DVt3sDG6i7H,"Felix Y 39 Analog Watch  - For Boys, Men","Felix Y 39 Analog Watch  - For Boys, Men - Buy Felix Y 39 Analog Watch  - For Boys, Men  Y 39 Online at Rs.525 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replaceme",price_1OuevEJDw3WYrLo5Qk3JUGFB,15
prod_Pk9Dihf8BAoEkh,Kielz Boots,Kielz Boots - Buy Kielz Boots - 222-5 only for Rs. 2399 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuevFJDw3WYrLo5zKLcXGnm,28
prod_Pk9DyazbA5bzE3,Kielz Ladies Boots,Kielz Ladies Boots - Buy Kielz Ladies Boots - 1007-26 only for Rs. 899 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuevGJDw3WYrLo5OUYDY7m2,22
prod_Pk9DOm1XyLR3xF,Sakay Country Leather Boots,Sakay Country Leather Boots - Buy Sakay Country Leather Boots - SAK-328 only for Rs. 3499 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuevHJDw3WYrLo57cnPvBgj,37
prod_Pk9D2vWIHLitUY,La Briza Black Boots,"La Briza Black Boots
                         Price: Rs. 2,069
				
			Attractive Look With Great Finish And Durability
Attractive Look With Great Finish And Durability",price_1OuevIJDw3WYrLo5XBjdsMen,22
prod_Pk9DHrr4GAXjha,"Kool Kidz DMK-012-QU02 Analog Watch  - For Girls, Boys","Kool Kidz DMK-012-QU02 Analog Watch  - For Girls, Boys - Buy Kool Kidz DMK-012-QU02 Analog Watch  - For Girls, Boys  DMK-012-QU02 Online at Rs.263 in India Only at Flipkart.com. Round Dial, Dark Green",price_1OuevIJDw3WYrLo5eCRrq0SK,5
prod_Pk9DGwvMD1yy3e,"Franck Bella FB0128B Analog Watch  - For Men, Boys","Franck Bella FB0128B Analog Watch  - For Men, Boys - Buy Franck Bella FB0128B Analog Watch  - For Men, Boys  FB0128B Online at Rs.959 in India Only at Flipkart.com. - Great Discounts, Only Genuine Pro",price_1OuevJJDw3WYrLo5TpKRohBX,12
prod_Pk9DSuDqhLVIpp,Steppings Trendy Boots,Steppings Trendy Boots - Buy Steppings Trendy Boots - ML-4 only for Rs. 1099 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuevKJDw3WYrLo5tSL11G85,21
prod_Pk9Dprvy6zPepn,"Kool Kidz DMK-003-YL 03 Analog Watch  - For Girls, Boys","Kool Kidz DMK-003-YL 03 Analog Watch  - For Girls, Boys - Buy Kool Kidz DMK-003-YL 03 Analog Watch  - For Girls, Boys  DMK-003-YL 03 Online at Rs.333 in India Only at Flipkart.com. Multi-color Strap, ",price_1OuevLJDw3WYrLo531BA4cZY,6
prod_Pk9DrAHCkxpIwV,"Vizion 8502-6BLACK Sports Series Digital Watch  - For Boys, Girls","Vizion 8502-6BLACK Sports Series Digital Watch  - For Boys, Girls
                         Price: Rs. 595
				
			Brand: Vizion,Sports Series watch for Kids,1 year manufacturer warranty,Digital displa",price_1OuevMJDw3WYrLo5NwlZ05T1,11
prod_Pk9DX6ctUz5urA,Vencer Stella 7lyt1011 Digital Watch  - For Boys,"Vencer Stella 7lyt1011 Digital Watch  - For Boys - Buy Vencer Stella 7lyt1011 Digital Watch  - For Boys  7lyt1011 Online at Rs.144 in India Only at Flipkart.com. - Great Discounts, Only Genuine Produc",price_1OuevNJDw3WYrLo513BIApsI,5
prod_Pk9DkUtdXCHjfS,La Briza Mile Boots,"La Briza Mile Boots
                         Price: Rs. 3,999
				
			https://www.dropbox.com/s/xkth19lhya1jvvm/Mile%201430%20Black%204.jpg
https://www.dropbox.com/s/xkth19lhya1jvvm/Mile%201430%20Blac",price_1OuevNJDw3WYrLo5SqJiI6z3,37
prod_Pk9DQQp9C6wEvb,"Casela CAS-W-13 Basic Analog Watch  - For Boys, Girls","Casela CAS-W-13 Basic Analog Watch  - For Boys, Girls - Buy Casela CAS-W-13 Basic Analog Watch  - For Boys, Girls  CAS-W-13 Online at Rs.899 in India Only at Flipkart.com. - Great Discounts, Only Genu",price_1OuevOJDw3WYrLo5QPrI0nuF,37
prod_Pk9D3LCR89o5rW,Sneha Unique Boots,Sneha Unique Boots - Buy Sneha Unique Boots - SM-2002 only for Rs. 899 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuevPJDw3WYrLo53Dm44H6c,18
prod_Pk9Dq1vqCGdu8B,Timer TC_-_690143 Analog Watch  - For Boys,"Timer TC_-_690143 Analog Watch  - For Boys - Buy Timer TC_-_690143 Analog Watch  - For Boys  TC_-_690143 Online at Rs.549 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Da",price_1OuevQJDw3WYrLo5X1hIwvQP,13
prod_Pk9Dxy1cwpS3Ie,NE Regular Fit Men's Jeans,NE Regular Fit Men's Jeans - Buy Light Blue - Blue - Black - Dark Blue NE Regular Fit Men's Jeans For Only Rs. 4999 Online in India. Shop Online For Apparels. Huge Collection of Branded Clothes Only a,price_1OuevRJDw3WYrLo5xOGXyngX,46
prod_Pk9DFyOssTHuxv,Shuz Touch Boots,Shuz Touch Boots - Buy Shuz Touch Boots - 139-D26 only for Rs. 2995 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuevSJDw3WYrLo5gd9J6sYw,28
prod_Pk9DOoNfub3TLD,Kielz Ladies Boots,Kielz Ladies Boots - Buy Kielz Ladies Boots - 1008-B59 only for Rs. 1149 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,price_1OuevTJDw3WYrLo53Bvuu7VO,24
